locus,1042876.5_PID,1081940.5_PID,1150601.3_PID,1193146.3_PID,1193499.3_PID,1196325.3_PID,1211579.3_PID,1215087.7_PID,1215088.3_PID,1218169.3_PID,1240350.3_PID,1331671.3_PID,1399145.3_PID,1410521.3_PID,1410669.4_PID,1449986.3_PID,160488.4.RefSeq_PID,160488.4_PID,231023.4_PID,303.139_PID,303.140_PID,303.142_PID,303.167_PID,303.169_PID,303.170_PID,303.171_PID,303.172_PID,303.175_PID,303.176_PID,303.177_PID,303.178_PID,303.179_PID,303.180_PID,303.187_PID,303.188_PID,303.189_PID,303.192_PID,303.199_PID,303.200_PID,303.203_PID,303.204_PID,303.209_PID,303.212_PID,303.214_PID,303.215_PID,303.234_PID,303.237_PID,303.397_PID,303.398_PID,303.409_PID,303.410_PID,303.411_PID,303.424_PID,303.425_PID,303.426_PID,303.427_PID,303.429_PID,303.430_PID,303.431_PID,303.432_PID,303.447_PID,303.449_PID,303.450_PID,303.451_PID,303.452_PID,303.453_PID,303.473_PID,303.486_PID,303.487_PID,303.488_PID,303.489_PID,303.490_PID,303.491_PID,303.492_PID,303.493_PID,303.529_PID,303.531_PID,303.532_PID,303.533_PID,303.534_PID,303.535_PID,351746.6_PID,390235.5_PID,76869.5_PID,931281.3_PID,KT2440.csv_PID
PP_5147,91.743,98.624,99.083,99.541,99.083,98.165,95.413,99.083,92.661,92.661,,95.872,,92.661,95.872,95.413,100,100,99.083,99.083,82.569,98.624,91.284,94.954,79.358,91.284,77.982,,99.083,97.706,93.578,93.548,100,79.358,67.742,88.018,87.558,94.495,88.128,80.275,,88.584,88.584,88.584,88.584,94.037,78.802,94.037,79.717,77.982,92.661,99.083,98.165,94.495,,100,93.578,99.541,99.541,99.083,95.413,99.541,80.734,92.202,91.743,,99.541,99.541,,97.248,97.248,97.706,92.661,92.661,99.083,94.954,92.202,98.624,,95.413,92.202,99.083,91.284,94.037,99.083,100
PP_5148,95.035,97.163,99.291,98.582,98.582,99.291,97.163,98.582,97.163,,83.688,97.163,75.177,95.745,97.163,95.745,100,100,98.582,99.291,76.761,98.582,95.035,95.745,67.606,90.78,68.085,,98.582,99.291,97.163,95.035,100,67.606,,89.362,90.071,97.163,92.199,69.014,93.617,92.199,92.199,92.199,92.199,97.163,,97.163,65.248,68.085,93.617,99.291,99.291,97.163,84.397,100,95.745,98.582,98.582,99.291,97.163,98.582,67.376,91.489,90.78,85.106,98.582,98.582,75.887,99.291,99.291,99.291,92.908,92.908,98.582,95.745,91.489,99.291,94.326,97.163,90.78,99.291,90.071,97.163,99.291,100
PP_5149,99.008,99.603,99.603,99.603,99.603,99.603,98.81,99.405,98.81,96.289,96.825,98.016,96.429,98.81,98.016,98.81,100,100,99.603,99.802,93.056,99.405,99.008,98.81,92.857,97.222,88.889,,99.405,99.603,98.81,99.206,100,93.056,75,96.429,96.23,98.611,95.238,93.651,98.016,95.437,95.437,95.437,95.437,99.405,89.484,99.405,90.278,88.889,96.429,99.603,99.603,98.81,96.627,100,98.611,99.603,99.603,99.603,98.214,99.603,90.079,97.421,97.421,97.024,99.603,99.603,94.841,99.603,99.603,99.603,97.222,97.222,99.603,98.81,97.421,99.603,97.619,98.81,97.421,99.802,97.421,99.405,99.603,100
PP_5150,98.214,100,100,100,100,100,99.107,100,98.214,97.895,95.536,98.661,97.768,98.214,98.661,99.107,100,100,100,100,93.274,100,98.214,99.107,92.308,98.661,91.518,,100,100,98.214,98.214,100,92.308,87.444,96.875,96.875,98.214,98.214,92.825,97.309,98.214,98.214,98.214,98.214,98.661,92.857,98.661,90.583,91.518,98.661,100,100,99.107,96.429,100,99.107,100,100,100,98.661,100,93.304,98.214,98.214,95.089,100,100,94.196,100,100,100,99.107,99.107,100,99.107,98.661,100,97.309,99.107,98.661,100,98.661,98.661,100,100
PP_5151,94.333,99.667,98.667,99.333,99.667,98.667,94,98.333,94,92.337,84.718,94.333,87.291,94.333,94.333,96,100,100,99.667,99.333,84.488,99.333,,93.333,78.859,88.119,75.166,,98.333,98.333,94,94.333,100,78.859,70,88.372,88.704,94,88.704,84.116,91,88.704,88.704,88.704,88.704,96,71.947,96,68.874,75.248,91.941,98.667,97.5,93,91.336,100,96,99.333,99.333,99.667,96.085,99.333,72.277,93,93,86.282,99.333,99.667,87.943,98,98,98.333,89.037,89.037,99.667,93.333,88.449,98.667,90.667,94,88.119,99.333,88.119,96,98.667,100
PP_5152,91.83,95.425,96.732,94.771,97.712,95.752,93.464,96.732,91.176,,73.616,94.118,77.741,90.523,94.118,94.118,100,100,97.712,97.712,73.115,95.425,91.83,93.464,74.098,87.908,66.557,,96.732,95.752,91.176,95.425,100,74.098,,74.671,75.658,94.118,83.66,73.898,90.164,,83.987,,,94.444,67.32,94.118,67.647,66.885,87.255,96.732,95.752,93.464,74.587,100,94.771,95.752,95.752,95.425,94.118,95.098,66.23,90.85,90.85,72.313,95.098,96.078,73.355,95.752,95.752,95.752,86.928,86.928,95.098,93.464,87.908,,90.164,93.464,87.908,97.712,87.582,94.118,96.732,100
PP_5153,98.19,99.095,100,99.095,99.548,98.643,98.643,100,98.643,,87.783,97.738,92.76,98.643,97.738,98.643,100,100,99.548,99.548,85.52,99.095,98.643,98.643,83.636,88.688,83.636,,100,99.548,98.643,99.095,100,83.636,80.543,92.76,92.76,99.095,92.76,85.52,95.023,93.213,93.213,93.213,93.213,98.643,83.182,98.643,,83.636,93.665,100,99.095,98.643,86.878,100,99.095,98.643,98.643,99.095,98.643,99.095,81.364,93.213,93.213,89.14,99.095,99.095,87.33,99.548,99.548,99.548,94.118,94.118,98.643,98.643,88.688,100,95.023,98.643,88.688,99.548,88.688,98.643,100,100
PP_5154,96.923,98.901,99.121,99.121,99.341,99.121,96.484,99.121,97.363,,91.648,96.703,92.088,96.703,96.703,96.264,100,100,99.341,99.341,88.791,99.121,96.923,96.044,87.692,94.945,86.504,,99.121,98.681,97.363,96.484,100,87.692,87.14,95.385,95.165,96.264,93.392,88.987,95.385,94.053,94.053,94.053,94.053,96.256,86.947,96.256,87.168,86.504,95.385,99.121,98.462,96.484,92.308,100,96.696,98.901,98.901,99.121,96.484,99.121,86.947,95.385,94.945,92.747,99.121,98.901,92.088,98.462,98.462,98.681,95.385,95.385,99.121,96.044,94.725,99.121,94.945,96.484,95.165,99.341,95.165,96.256,98.901,100
PP_5155,98.533,100,99.756,100,100,100,98.778,99.756,98.533,98.533,96.333,99.022,98.044,98.778,99.022,98.533,100,100,100,100,95.599,100,98.533,98.778,94.621,97.8,92.176,,99.756,99.756,98.533,99.511,100,94.621,90.709,98.289,98.289,99.022,96.822,96.333,99.022,97.066,97.066,97.066,97.066,98.778,92.665,98.778,90.22,92.176,98.289,99.756,99.756,98.778,97.311,100,99.022,100,100,100,99.022,100,92.176,98.289,98.289,96.577,100,100,95.844,99.756,99.756,99.756,98.044,98.044,100,98.778,97.8,99.756,99.022,98.778,97.8,100,97.555,98.778,99.756,100
PP_5156,90.714,99.367,99.367,98.734,100,99.367,96.203,99.367,90.506,,87.342,95.57,,91.772,95.57,97.468,100,100,100,94.304,84.81,99.367,90.714,95.57,82.278,93.671,,,99.367,99.367,90.506,98.101,100,82.911,,87.342,86.709,96.203,86.709,,96.203,86.709,86.709,86.709,86.709,96.835,,96.835,,,94.304,99.367,99.367,95.57,87.975,100,97.468,98.734,98.734,100,95.57,98.734,,92.405,91.772,86.709,98.734,99.367,86.709,99.367,99.367,98.734,88.608,88.608,99.367,95.57,93.671,99.367,95.57,96.203,93.671,94.304,93.671,96.835,99.367,100
PP_5157,87.742,96.914,98.75,96.296,98.148,96.296,92.593,98.75,87.097,,67.532,91.358,77.5,87.037,91.358,91.975,100,100,98.148,96.914,,97.531,87.654,92.593,,80.247,,,98.75,96.296,87.037,91.358,100,,,65.432,65.432,92.593,79.739,,88.272,80.392,80.392,80.392,80.392,92.638,,92.638,,,,98.75,96.296,92.593,69.939,100,90.741,96.296,96.296,96.914,91.358,96.296,,75.926,77.778,68.627,96.296,96.296,73.125,96.296,96.296,96.296,,,96.914,92.593,80.247,98.75,88.272,92.593,80.247,96.914,81.481,92.638,98.75,100
PP_5158,88.623,94.872,96.386,94.231,94.904,94.904,93.827,96.386,88.024,,84.277,90.741,,87.425,91.358,92.814,100,100,94.904,95.541,93.056,94.268,88.623,92.593,82.5,85.629,76.224,,96.386,94.375,86.826,90,100,83.125,65.625,83.636,83.03,93.59,82.716,80.892,90.385,82.716,82.716,82.716,82.716,87.952,74.359,87.952,71.528,76.224,87.425,96.386,95,92.593,84.848,100,92.216,95.808,95.808,93.976,91.358,94.578,74.483,89.308,88.75,85.542,94.578,95.808,86.014,95,95,95,86.228,86.228,95.181,92.593,85.629,96.386,90.385,93.827,85.629,95.541,86.228,87.952,95.513,100
PP_5159,97.101,99.517,97.585,99.034,98.551,99.034,94.686,97.585,97.101,,75.879,95.652,90.821,95.652,95.652,95.169,100,100,98.551,99.034,77.295,99.034,97.101,94.686,77.295,93.72,73.913,,97.585,98.068,96.618,96.135,100,77.295,,84.058,84.541,94.686,86.473,70.048,91.304,86.473,86.473,86.473,86.473,94.203,78.744,94.203,70.048,73.913,91.787,97.585,98.068,94.686,79.899,100,94.686,99.034,99.034,98.551,95.652,99.034,77.295,94.686,94.686,76.382,99.034,99.034,75.362,98.068,98.068,98.068,94.203,94.203,98.551,94.686,93.72,97.585,91.787,94.686,93.72,99.034,92.754,94.686,97.585,100
PP_5160,96.4,99.6,99.2,98.8,98.8,98.8,97.6,99.2,96.4,96,88,96.8,87.2,95.6,96.8,95.2,100,100,98.8,98.8,86.4,99.2,96.4,97.6,83.2,90.4,81.124,,99.2,98.8,96.4,96.4,100,83.2,,88,87.2,97.6,88.8,83.2,94.8,88,88,88,88,95.6,81.928,95.6,,81.124,88.4,99.6,98.8,97.6,86.4,100,95.6,99.2,99.2,98.8,96.8,98.8,81.526,95.2,95.2,88,98.8,99.2,87.6,98.8,98.8,98.8,88,88,98.8,97.6,90.4,99.2,94.8,97.6,90.8,98.8,90.4,95.6,99.2,100
PP_5161,92.208,98.377,97.727,98.052,97.403,98.799,91.139,97.727,92.532,,83.819,90.584,78.247,92.208,90.584,92.208,100,100,97.403,97.403,75.399,99.026,92.208,91.883,76.375,86.486,67.419,,97.727,96.753,92.208,91.234,100,76.699,,84.74,84.74,92.208,83.062,74.516,91.558,83.117,83.117,83.117,83.117,91.883,64.952,91.883,66.987,67.742,88.312,98.052,96.429,92.208,82.848,100,93.506,98.377,98.377,97.403,90.909,98.377,63.548,87.013,86.688,85.113,98.052,98.052,78.247,96.429,96.429,96.753,89.286,89.286,98.052,91.883,86.186,97.727,91.558,91.883,85.886,97.403,88.312,92.013,97.727,100
PP_5162,83.957,100,95.187,98.413,99.471,98.413,84.615,95.187,86.772,87.302,78.142,90.476,72.872,80.952,90.476,92.593,100,100,99.471,100,70.482,99.471,83.957,85.165,70.76,78.836,65.269,,94.652,95.238,86.772,86.772,100,,68.085,78.443,77.844,83.069,82.424,74.118,82.54,83.03,83.03,83.03,83.03,87.831,63.102,87.831,62.222,65.269,80.952,95.187,94.709,82.011,81.098,100,94.18,98.942,98.942,100,90.476,99.471,61.497,80.952,84.656,80.24,98.413,99.471,72.283,95.238,95.238,95.238,81.481,81.481,98.942,82.54,78.836,94.652,82.011,82.011,79.365,100,78.307,87.931,95.187,100
PP_5163,94.505,100,98.901,99.468,98.404,99.468,93.617,98.901,95.213,,90.957,93.085,81.383,94.149,93.085,94.149,100,100,98.404,98.936,85.165,98.936,94.505,93.617,79.67,87.766,,,98.901,98.404,95.213,94.149,100,79.67,,86.702,86.702,93.617,,78.571,91.489,87.912,87.912,87.912,87.912,95.745,,95.745,,,93.617,98.352,98.936,93.617,89.362,100,92.553,100,100,98.404,94.149,100,,87.766,87.766,88.83,99.468,100,78.191,98.936,98.936,98.936,93.617,93.617,100,93.617,88.83,98.901,90.957,93.617,88.298,98.936,88.298,95.745,,100
PP_5164,90.84,93.766,98.219,93.401,97.964,93.909,92.112,98.219,90.84,,83.842,91.349,,91.244,91.349,92.708,100,100,97.964,97.71,79.569,93.655,91.094,91.645,73.325,90.204,66.542,,98.092,94.01,90.84,90.84,100,73.451,68.584,87.023,86.896,91.73,85.751,74.905,90.331,85.515,85.515,85.515,85.515,91.603,68.04,91.858,,66.292,91.985,98.473,93.229,91.645,85.623,100,91.878,93.274,93.274,97.837,91.603,93.909,67.041,89.059,88.55,84.733,93.401,93.655,81.298,93.88,93.88,93.995,93.384,93.384,93.511,91.645,89.822,97.71,90.585,92.112,89.822,97.71,89.817,91.858,98.346,100
PP_5165,97.701,97.701,99.234,97.701,96.935,100,97.318,99.617,97.701,97.318,94.253,96.552,97.318,97.701,96.552,94.636,100,100,96.935,97.318,93.87,97.318,97.701,97.318,88.889,94.253,89.121,,99.617,99.617,97.318,97.318,100,88.889,85.537,95.798,95.785,96.935,97.318,93.103,95.798,96.552,96.552,96.552,96.552,97.701,81.967,98.084,86.25,89.121,97.318,99.234,98.084,97.318,94.253,100,97.318,97.701,97.701,96.935,96.552,97.701,81.557,98.084,98.084,95.019,97.701,97.701,90.421,99.617,99.617,99.617,96.169,96.169,97.318,97.318,94.253,99.617,95.798,97.318,94.253,97.318,94.636,98.084,99.234,100
PP_5166,94.928,98.188,100,98.188,97.464,98.551,96.739,100,94.928,,86.081,95.636,88.768,95.29,95.636,96.739,100,100,97.464,97.464,83.456,98.551,94.928,96.014,82.482,89.13,78.755,,100,96.739,94.928,94.203,100,82.545,69.03,86.545,86.545,96.377,87.273,81.387,91.606,87.273,87.273,87.273,87.273,96.739,78.388,96.739,81.203,78.755,92.727,100,96.739,95.652,86.813,100,97.101,98.551,98.551,97.464,95.636,98.551,79.121,92.754,92,84.982,98.188,98.551,87.273,96.739,96.739,96.377,93.487,93.487,98.551,96.014,90.58,100,92.336,96.739,89.855,97.464,92.754,96.739,100,100
PP_5167,95.337,100,99.482,99.482,98.964,99.482,95.337,99.482,94.819,87.817,91.192,94.819,84.456,94.819,94.819,95.337,100,,98.964,98.964,83.42,98.964,95.337,94.301,82.902,91.71,80.829,,99.482,97.409,94.301,95.337,100,82.902,,91.192,90.155,94.301,93.264,82.383,94.301,92.746,,92.746,92.746,95.855,80.311,95.855,79.793,80.829,93.782,99.482,96.891,94.819,92.746,100,95.337,100,100,100,94.301,100,80.311,93.264,92.746,89.637,99.482,100,89.119,97.409,97.409,96.373,93.264,93.264,100,94.301,92.228,98.964,94.301,95.337,93.782,98.964,93.782,95.855,99.482,100
PP_5168,98.784,100,100,100,100,100,98.784,100,98.784,97.857,96.96,99.392,97.853,98.784,99.392,98.784,100,100,100,99.696,95.745,100,98.784,98.784,94.529,96.96,90.578,,100,99.696,98.784,98.48,100,93.921,86.93,97.264,97.264,98.784,97.568,94.833,98.176,97.568,97.568,97.568,97.568,99.088,90.578,99.088,,90.578,99.696,100,99.696,98.784,95.441,100,98.784,100,100,100,99.392,99.696,91.185,98.176,98.176,96.96,100,100,96.657,99.696,99.696,99.696,99.392,99.392,100,98.784,97.872,100,98.176,98.784,97.872,99.696,97.872,99.088,100,100
PP_5169,98.621,99.655,100,98.966,99.31,99.655,99.31,100,98.621,,97.037,98.966,97.931,98.966,98.966,98.276,100,100,99.31,99.31,94.138,99.655,98.621,98.966,92.759,98.621,94.182,,100,97.586,98.621,99.655,100,92.759,86.182,93.793,95.862,99.31,97.586,95.273,98.276,97.931,97.931,97.931,97.931,99.31,93.455,99.31,93.091,94.182,98.966,100,98.276,98.966,96.667,100,98.621,99.655,99.655,99.31,98.966,99.655,93.455,98.276,98.276,97.586,98.966,99.655,94.828,97.586,97.586,98.621,98.621,98.621,99.31,98.966,98.621,100,98.276,99.31,98.621,99.31,99.31,99.31,100,100
PP_5170,98.162,99.632,99.632,99.632,99.632,100,99.265,99.632,98.162,,96.324,99.265,98.897,97.794,99.265,98.529,100,100,99.632,99.632,95.956,99.632,97.059,98.897,93.75,97.426,94.853,,99.632,99.632,98.162,99.265,100,93.75,92.279,97.059,97.794,99.265,98.529,96.691,99.632,98.529,98.529,98.529,98.529,99.265,94.118,99.265,91.912,94.853,98.897,99.632,99.632,98.897,95.221,100,98.529,99.632,99.632,99.632,99.265,99.632,93.75,99.265,99.265,95.956,99.632,99.632,97.794,99.632,99.632,99.632,98.897,98.897,99.265,98.897,98.162,99.632,99.632,99.265,98.162,99.632,97.794,99.265,99.632,100
PP_5171,98.209,98.507,98.507,98.507,97.91,98.507,97.612,98.209,98.209,,96.119,97.91,94.925,96.418,97.91,97.015,100,100,97.91,98.209,94.328,98.209,97.91,97.612,94.925,93.731,88.358,,98.209,97.91,97.612,97.91,100,94.925,77.91,95.522,95.821,97.612,97.015,94.627,96.716,96.119,96.119,96.119,96.119,97.91,89.254,97.91,91.617,88.06,97.015,98.209,97.91,97.91,93.731,100,97.612,98.507,98.507,98.507,97.612,98.507,89.851,96.716,96.716,95.224,98.507,98.507,94.03,97.91,97.91,97.91,96.119,96.119,98.507,97.612,93.731,97.91,96.716,97.612,92.836,98.209,94.328,97.91,98.507,100
PP_5172,96.667,98.333,100,100,100,100,98.333,100,98.333,98.333,95,98.333,98.333,98.333,98.333,100,100,100,100,100,96.61,100,98.333,98.333,96.61,95,98.333,,100,98.333,98.333,98.333,100,96.61,89.655,98.333,98.333,98.333,98.333,94.915,91.667,98.333,98.333,98.333,98.333,98.333,95,98.333,94.915,98.333,98.333,100,98.333,98.333,96.667,100,98.333,100,100,100,98.333,100,95,98.333,98.333,96.667,100,100,96.667,98.333,98.333,98.333,96.667,96.667,100,98.333,96.667,100,90,98.333,95,100,98.333,98.333,100,100
PP_5173,97.539,99.115,99.312,99.213,99.607,99.312,97.044,99.312,97.438,,94.783,97.343,88.976,97.241,97.343,96.552,100,100,99.607,99.115,89.173,99.213,97.539,97.143,86.024,95.084,84.221,,99.312,98.916,97.537,96.355,100,85.925,74.975,93.195,93.195,98.13,88.78,87.611,94.587,88.583,88.583,88.583,88.583,96.952,85.349,95.87,,84.169,96.453,99.312,98.818,97.244,93.3,100,98.031,99.115,99.115,99.115,97.343,99.017,85.531,96.264,96.161,94.587,99.213,99.213,90.739,98.818,98.818,98.916,94.975,94.975,99.213,97.143,94.083,99.312,94.488,97.044,94.1,99.115,93.99,95.87,99.312,100
PP_5174,96.62,98.028,98.873,98.028,98.028,97.746,95.493,98.31,96.62,,92.113,95.775,83.662,95.775,95.775,94.366,100,100,98.028,97.746,80.303,97.746,96.62,95.493,75.989,94.648,69.318,,98.31,96.901,96.62,96.338,100,75.424,,87.887,87.887,96.901,82.647,71.839,89.014,81.127,81.127,81.127,81.127,96.056,69.014,96.62,67.797,69.318,93.803,99.155,96.62,95.493,88.732,100,96.62,98.028,98.028,97.746,95.775,98.028,68.732,92.676,93.255,91.831,98.028,98.028,85.634,96.901,96.901,96.901,94.69,94.69,97.746,95.493,88.988,98.873,89.014,95.493,86.761,97.746,88.988,96.62,98.873,100
PP_5175,93.923,98.066,99.724,98.895,98.619,98.066,96.961,98.619,94.199,95.181,90.833,96.409,84.211,93.646,96.409,94.199,100,100,98.619,98.343,79.202,98.066,93.923,96.961,81.931,94.767,70.482,,98.619,98.619,94.199,96.133,100,81.931,,85.794,86.072,96.961,83.657,73.889,90.055,83.52,83.52,83.52,83.52,95.304,69.789,95.304,70.695,70.482,92.541,99.724,98.343,96.961,88.301,100,94.751,98.619,98.619,98.066,96.409,98.343,69.789,89.972,89.972,89.722,98.619,98.619,83.287,98.619,98.619,98.619,91.713,91.713,98.343,96.961,91.202,99.724,90.055,96.961,90.909,98.343,91.74,95.304,99.724,100
PP_5176,,,,,,,,,,,,,,,,,100,100,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
PP_5177,99.327,99.663,99.663,98.653,99.327,99.327,98.653,99.663,99.327,99.327,97.297,98.653,95.578,99.324,98.653,98.653,100,100,98.99,99.327,94.595,99.663,99.327,98.653,93.603,95.96,88.814,,99.663,98.653,99.327,99.663,100,93.603,88.849,96.97,96.97,98.653,96.97,93.151,97.98,96.633,96.633,96.633,96.633,98.99,93.426,98.99,90.816,89.161,97.98,99.663,98.653,98.653,95.623,100,98.653,98.653,98.653,99.327,98.653,98.653,91.892,96.949,97.966,97.306,98.653,98.653,95.286,98.653,98.653,98.653,96.97,96.97,99.663,98.653,95.96,99.663,97.306,98.653,95.96,99.327,96.296,98.99,99.663,100
PP_5178,98.039,100,99.673,100,100,100,98.366,100,98.039,,95.425,98.366,96.732,98.039,98.366,98.039,100,100,100,100,94.444,100,98.039,98.366,92.81,96.078,86.557,,100,99.346,98.039,98.693,100,92.81,79.07,94.077,94.425,98.366,95.098,92.484,98.366,94.771,94.771,94.771,94.771,99.02,88.852,99.02,87.213,86.557,98.039,100,99.346,98.366,95.752,100,98.693,100,100,100,98.366,100,87.869,97.059,97.059,96.078,100,100,96.405,99.346,99.346,99.346,98.366,98.366,100,98.366,96.078,100,98.366,98.366,96.078,100,96.078,99.02,99.673,100
PP_5179,98.947,99.737,100,99.737,99.737,99.737,97.368,100,98.947,,96.579,97.895,94.737,98.684,97.895,97.895,100,100,99.737,100,95.263,99.737,98.947,97.368,92.632,96.579,89.474,,100,97.895,98.947,98.421,100,92.632,80.729,96.579,96.579,98.158,95.526,96.053,97.632,95.526,95.526,95.526,95.526,98.421,90.789,98.421,76.579,89.474,96.842,100,97.895,97.368,96.316,100,97.368,99.737,99.737,99.737,97.895,99.737,89.737,97.368,97.368,95.526,99.737,99.737,94.474,97.895,97.895,97.895,98.158,98.158,99.737,97.368,96.579,100,97.632,97.368,96.579,100,96.579,98.421,100,100
PP_5180,96.703,99.725,99.725,99.725,99.451,99.725,98.626,100,96.978,95,91.758,99.176,93.956,96.978,99.176,98.901,100,100,99.451,99.451,91.209,99.725,96.703,98.626,91.209,97.527,81.492,,100,98.626,96.978,99.176,100,91.209,70.382,92.582,92.582,98.626,97.74,87.006,98.626,98.023,98.023,98.023,98.023,98.352,82.597,98.352,87.464,81.492,98.626,99.725,98.626,98.626,92.308,100,98.901,99.725,99.725,99.725,99.176,99.725,83.978,97.458,97.175,92.308,99.725,99.725,93.956,98.626,98.626,98.626,98.077,98.077,99.725,98.626,97.253,100,98.901,98.626,97.253,99.451,97.329,98.352,99.725,100
PP_5181,96.438,99.452,99.726,99.178,100,100,95.89,99.726,96.986,,88.493,96.438,91.507,97.808,96.438,95.616,100,100,100,100,88.219,100,96.712,95.89,86.301,94.521,80.609,,99.726,98.904,96.986,98.082,100,86.301,69.482,87.397,87.945,95.89,93.973,85.205,98.082,94.247,94.247,94.247,94.247,94.521,85.042,94.521,80,80.609,95.89,99.726,98.904,95.616,92.603,100,96.712,99.452,99.452,100,96.438,99.452,80.055,97.26,97.26,89.041,99.178,99.452,87.123,98.904,98.904,98.904,94.247,94.247,99.178,95.89,94.521,99.726,97.534,95.89,94.521,100,95.616,94.521,99.726,100
PP_5182,97.13,99.338,99.558,99.558,99.558,99.117,98.234,99.779,97.351,,95.364,98.455,91.832,97.13,98.455,98.455,100,100,99.558,99.338,91.391,99.558,97.13,98.013,88.742,,83.664,,99.779,98.896,97.351,96.909,100,88.742,76.718,96.689,96.468,98.234,94.923,90.044,95.143,95.143,95.143,95.143,95.143,98.896,84.547,98.896,,83.885,96.909,99.779,99.117,98.013,93.598,100,98.455,99.338,99.338,99.117,98.455,99.779,84.768,97.792,97.792,95.806,99.558,99.338,94.923,98.896,98.896,98.675,97.572,97.572,99.558,97.792,95.806,99.779,96.026,98.234,95.364,99.338,95.364,98.896,99.558,100
PP_5183,98.894,99.779,99.779,99.779,99.779,99.779,99.336,99.779,98.894,,97.566,99.336,98.673,98.673,99.336,99.115,100,100,99.779,99.779,94.248,99.779,98.894,99.336,94.69,97.566,92.257,,99.779,99.779,98.894,99.779,100,94.69,87.832,98.673,98.673,99.336,97.345,94.9,99.336,97.124,97.124,97.124,97.124,99.779,92.478,99.779,92.92,92.257,98.009,99.779,99.779,99.336,97.788,100,99.115,99.779,99.779,99.779,99.336,99.779,91.593,98.451,98.451,97.566,99.779,99.779,95.575,99.779,99.779,99.779,97.788,97.788,99.779,99.336,97.566,99.779,99.336,99.336,97.566,99.779,97.566,99.779,99.779,100
PP_5184,99.127,,99.127,98.472,98.472,98.472,98.592,99.127,98.253,99.127,97.887,98.472,98.035,98.253,98.357,98.826,100,100,98.472,98.357,95.775,98.357,99.127,98.69,94.978,98.472,95.415,,99.127,99.563,98.253,98.472,100,94.978,89.956,98.253,98.253,98.69,97.817,96.507,98.69,97.817,97.817,97.817,97.817,99.563,95.415,99.563,,95.415,98.908,99.127,99.563,98.69,98.253,100,98.908,98.472,98.472,98.472,98.472,98.472,95.633,98.69,98.69,98.472,98.472,98.472,96.07,99.563,99.563,99.563,98.908,98.908,98.472,98.69,98.472,98.908,98.69,98.69,98.472,98.472,98.472,99.531,99.127,100
PP_5185,98.843,99.537,100,100,99.769,100,98.843,100,98.843,98.58,97.454,98.38,95.139,98.843,98.38,98.611,100,100,99.769,100,93.981,100,98.843,98.843,93.056,,91.204,,100,100,98.843,99.074,100,92.824,85.88,96.991,97.222,98.611,94.444,91.667,98.38,94.676,94.676,94.676,94.676,99.074,91.435,99.074,89.815,91.204,96.759,100,100,98.843,96.528,100,98.611,100,100,100,98.38,100,91.204,98.38,98.38,96.528,100,100,92.824,100,100,100,96.991,96.991,100,98.843,96.528,100,98.38,98.843,96.528,100,96.528,99.074,100,100
PP_5186,97.098,97.895,98.684,97.895,98.158,98.421,96.053,98.684,96.57,,94.195,95.526,93.158,96.834,95.526,96.316,100,100,98.158,98.158,84.697,97.895,97.098,96.053,84.737,95,80.739,,98.684,98.684,96.834,96.053,100,84.737,,92.084,92.084,96.316,92.348,82.322,95,92.876,92.876,92.876,92.876,96.579,81.53,96.579,82.058,80.739,94.474,98.684,98.684,96.316,92.348,100,95.789,97.895,97.895,98.158,95.263,97.895,82.105,94.211,94.211,92.876,97.895,97.632,89.71,98.684,98.684,98.684,94.474,94.474,97.895,96.053,95.263,98.684,94.737,96.053,95.263,98.158,94.737,96.579,98.684,100
PP_5187,95.824,99.78,99.78,99.78,99.341,99.56,96.703,99.78,95.604,95.824,89.451,96.484,88.571,95.604,96.703,96.923,100,100,99.341,99.341,80.837,99.341,95.824,96.703,79.295,91.921,75.11,,99.78,98.901,95.824,95.905,100,79.295,61.869,89.325,88.889,96.923,90.196,80.22,95.165,89.978,89.978,89.978,89.978,97.802,75.165,97.802,74.67,75.11,91.921,99.78,98.242,96.703,87.692,100,96.703,99.78,99.78,99.341,96.703,99.56,74.286,93.668,93.668,89.231,99.78,99.78,85.435,98.681,98.681,98.901,92.576,92.576,99.56,96.703,91.921,99.78,95.165,96.703,91.921,99.341,90.393,97.802,99.56,100
PP_5188,97.436,99.359,98.718,99.359,99.359,99.359,98.718,98.718,97.436,,94.872,99.359,94.805,97.403,99.359,98.718,100,100,99.359,99.359,94.156,99.359,96.795,98.718,93.506,96.795,90.909,,98.718,99.359,97.436,98.077,100,93.506,81.169,97.403,97.403,98.718,96.795,90.385,98.701,96.795,96.795,96.795,96.795,98.077,92.308,98.077,95.513,91.558,98.077,98.718,98.718,98.718,95.455,100,98.718,99.359,99.359,99.359,99.359,98.718,92.857,97.436,98.077,95.455,99.359,99.359,94.231,98.718,98.718,99.359,98.077,98.077,99.359,98.718,96.154,98.718,98.701,98.718,96.795,99.359,96.795,98.077,98.718,100
